person_id,person_name,pocet_clenstvi,role,afiliace,skupiny
4170,"Jan Mráz",1,"Členové","zástupce Panelu mládeže při MŠMT","Odborná rada pro ošetřovatelství a řízení implementace a hodnocení úspěšnosti Koncepce ošetřovatelství (Členové)"
4172,"MUDr. Petr Vaculík",1,"Členové","místopředseda ACRO-CZ","Pracovní skupina pro klinické hodnocení humánních léčivých přípravků (Členové)"
4173,"Mgr. Matěj Hájek, Th.D.",1,"Členové","","Rada pro duchovní péči ve zdravotnictví (Členové)"
4175,"Mgr. Erika Minářová",1,"Místopředseda","Národní centrum ošetřovatelství a nelékařských zdravotnických oborů","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Místopředseda)"
4178,"Pavla Ratajová",1,"Členové","Česká asociace sester Sekce zdravotně – sociálních pracovníků","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4180,"Olga Jůzová",1,"Členové","Česká asociace zdravotních laborantů","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4181,"Ing. Jan Červený",1,"Členové","Federace ortopedických protetiků technických oborů","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4183,"Ing. Květa Pelinková, MBA",1,"Členové","Komora vysokoškolsky vzdělaných odborných pracovníků ve zdravotnictví","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4184,"Mgr. Klára Kučerová, Ph.D.",1,"Členové","Unie fyzioterapeutů ČR","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4185,"Mgr. Věra Andrášková",1,"Členové","Česká asociace sester - Sekce nutričních terapeutů","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4186,"Bc. Alexandra Seidlová",1,"Členové","Komora zubních techniků ČR","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4187,"Mgr. Bc. Barbora Hráčková",1,"Členové","Česká společnost ortoptistek","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4188,"Mgr. et Mgr. Martin Svoboda",1,"Členové","Česká asociace adiktologů","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4191,"Bc. Kateřina Žaloudková, DiS.",1,"Členové","Společenstvo českých optiků a optometristů","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4192,"Ing. Tereza Kislingerová",1,"Členové","Česká společnost pro zdravotnickou techniku","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4193,"prof. PhDr. Karel Pančocha, Ph.D., M.Sc.",1,"Členové","Česká odborná společnost Aplikované behaviorální analýzy, z. s.","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4194,"Marta Matušková, DiS., MBA",1,"Členové","Asociace dentálních hygienistek ČR","Akreditační komise pro nelékařská povolání dle § 47 zákona č. 96/2004 Sb. (Členové)"
4197,"Karla Maříková",1,"Předseda","náměstkyně ministra","Komise pro výživu kojenců a malých dětí (Předseda)"
4200,"Mgr. Kristýna Peňásová",1,"Tajemník","","Rozkladová komise ministra zdravotnictví (Tajemník)"
4202,"doc. MUDr. Petr Jabandžiev, Ph.D.",1,"Členové","Česká pediatrická společnost ČLS JEP","Komise pro novorozenecký laboratorní screening (Členové)"
4203,"doc. MUDr. Jan David, Ph.D.",1,"Členové","Česká pediatrická společnost ČLS JEP","Komise pro novorozenecký laboratorní screening (Členové)"
4204,"Ing. Petr Chrastina",1,"Členové","Česká společnost klinické biochemie, ČLS JEP","Komise pro novorozenecký laboratorní screening (Členové)"
4205,"doc. MUDr. Markéta Bloomfield, Ph.D.",1,"Členové","Česká společnost alergologie a klinické imunologie ČLS JEP","Komise pro novorozenecký laboratorní screening (Členové)"
4206,"Ing. Markéta Benešová, MHA",1,"Členové","Svaz zdravotních pojišťoven ČR","Komise pro novorozenecký laboratorní screening (Členové)"
4207,"PharmDr. Kateřina Chreňová",1,"Členové","Národní centrum medicínské nomenklatury a klasifikace, ÚZIS ČR","Komise pro novorozenecký laboratorní screening (Členové)"
4208,"prof. RNDr. David Friedecký, Ph.D.",1,"Členové","Fakultní nemocnice Olomouc - Oddělení klinické biochemie","Komise pro novorozenecký laboratorní screening (Členové)"
4209,"MUDr. Hana Vinohradská",1,"Členové","Fakultní nemocnice Brno - Oddělení dětské hematologie a biochemie","Komise pro novorozenecký laboratorní screening (Členové)"
4210,"prof. RNDr. Šárka Pospíšilová, Ph.D.",1,"Členové","Fakultní nemocnice Brno - Ústav lékařské genetiky a genomiky","Komise pro novorozenecký laboratorní screening (Členové)"
4211,"Mgr. Petra Krulová, Ph.D.",1,"Členové","poradkyně ministra zdravotnictví","Odborná rada pro ošetřovatelství a řízení implementace a hodnocení úspěšnosti Koncepce ošetřovatelství (Členové)"
4212,"PhDr. Mgr. Pavla Kudlová, Ph.D., MBA",1,"Členové","zástupkyně Spolku vysokoškolsky vzdělaných sester","Odborná rada pro ošetřovatelství a řízení implementace a hodnocení úspěšnosti Koncepce ošetřovatelství (Členové)"
4214,"Ing. Jana Loosová, Ph.D.",1,"Členové","","Pracovní skupina pro reformu veřejného zdraví v ČR (Členové)"
4215,"Mgr. Tomáš Vodný",1,"Členové","","Pracovní skupina pro reformu veřejného zdraví v ČR (Členové)"
4216,"prof. MUDr. Radek Špíšek, Ph.D.",1,"Členové","","Vědecká rada Ministerstva zdravotnictví (Členové)"
4217,"doc. RNDr. Klára Hulíková Tesárková, Ph.D.",1,"Členové","","Vědecká rada Ministerstva zdravotnictví (Členové)"
4218,"doc. Jakub Hlávka, Ph.D.",1,"Členové","","Vědecká rada Ministerstva zdravotnictví (Členové)"
4219,"doc. MUDr. Ondřej Volný, Ph.D., FESO",1,"Členové","","Vědecká rada Ministerstva zdravotnictví (Členové)"
4220,"prof. MUDr. Karel Pacák, DrSc., FACE, Dr. h. c.",1,"Členové","","Vědecká rada Ministerstva zdravotnictví (Členové)"
4221,"prof. MUDr. Tomáš Grus, Ph.D., MBA",1,"Členové","","Vědecká rada Ministerstva zdravotnictví (Členové)"
4222,"MUDr. Mgr. Ing. Bc. Dalimil Chocholáč, Ph.D., MBA, LL.M.",1,"Členové","Česká společnost pro akreditaci ve zdravotnictví","Etická komise Ministerstva zdravotnictví (Členové)"
4223,"JUDr. Barbora Steinlauf, MA, Ph.D.",1,"Členové","advokátka, Praha","Etická komise Ministerstva zdravotnictví (Členové)"
4224,"prof. MUDr. Jan Trnka, Ph.D., MPhil., MSc.",1,"Členové","děkan 3. LF UK Praha","Etická komise Ministerstva zdravotnictví (Členové)"
4226,"prof. MUDr. Petr Ošťádal, Ph.D.",1,"Členové","Česká kardiologická společnost","Komise pro posuzování rozmístění přístrojových zdravotnických prostředků a kapacit hrazených z veřejného zdravotního pojištění (Členové)"
4228,"doc. Dr. Rer. Nat. Aleš Tichopád, Ph.D.",1,"Členové","","Výkonná rada Národního screeningového centra (Členové)"
4229,"Mgr. Lucie Hájková",1,"Členové","","Mezioborová a meziresortní pracovní skupina pro koncepční řešení problematiky Alzheimerovy nemoci a obdobných onemocnění (PS PAN) (Členové)"
4230,"PhDr. Eva Jarolímová, Ph.D.",1,"Členové","","Mezioborová a meziresortní pracovní skupina pro koncepční řešení problematiky Alzheimerovy nemoci a obdobných onemocnění (PS PAN) (Členové)"
4231,"Mgr. Michal Kurečka",1,"Členové","","Mezioborová a meziresortní pracovní skupina pro koncepční řešení problematiky Alzheimerovy nemoci a obdobných onemocnění (PS PAN) (Členové)"
4232,"Mgr. Karolína Suchopárková",1,"Členové","","Mezioborová a meziresortní pracovní skupina pro koncepční řešení problematiky Alzheimerovy nemoci a obdobných onemocnění (PS PAN) (Členové)"
4233,"Mgr. Renata Svobodová",1,"Členové","","Mezioborová a meziresortní pracovní skupina pro koncepční řešení problematiky Alzheimerovy nemoci a obdobných onemocnění (PS PAN) (Členové)"
4234,"Jitka Ondráčková",1,"Členové","","Mezioborová a meziresortní pracovní skupina pro koncepční řešení problematiky Alzheimerovy nemoci a obdobných onemocnění (PS PAN) (Členové)"
4235,"Ing. Gustav Ondráček",1,"Členové","","Mezioborová a meziresortní pracovní skupina pro koncepční řešení problematiky Alzheimerovy nemoci a obdobných onemocnění (PS PAN) (Členové)"
4236,"Bc. Iveta Leischová",1,"Členové","","Mezioborová a meziresortní pracovní skupina pro koncepční řešení problematiky Alzheimerovy nemoci a obdobných onemocnění (PS PAN) (Členové)"
4237,"PhDr. Tomáš Klinecký",1,"Členové","","Mezioborová a meziresortní pracovní skupina pro koncepční řešení problematiky Alzheimerovy nemoci a obdobných onemocnění (PS PAN) (Členové)"
4238,"MUDr. Markéta Pospíšková, Ph.D.",1,"Členové","KOC KN Zlín","Národní rada komplexních onkologických center (Členové)"
4239,"MUDr. Tatiana Karpianusová",1,"Členové","KOC Nemocnice České Budějovice","Národní rada komplexních onkologických center (Členové)"
4240,"MUDr. Jaromír Richter",1,"Členové","KOC Nový Jičín","Národní rada komplexních onkologických center (Členové)"
4242,"doc. MUDr. Michal Vočka, Ph.D.",1,"Členové","KOC Všeobecná fakultní nemocnice v Praze","Národní rada komplexních onkologických center (Členové)"
4243,"MUDr. Hana Korunková",1,"Členové","spolupracující pracoviště Karlovy Vary","Národní rada komplexních onkologických center (Členové)"
4244,"doc. MUDr. Lucie Šrámková, Ph.D.",1,"Členové","DOC FN Motol a Homolka","Národní rada komplexních onkologických center (Členové)"
4245,"MUDr. Kateřina Jirsová",1,"Členové","Zástupce ROC","Národní rada komplexních onkologických center (Členové)"
4246,"prof. MUDr. Martin Doležal, Ph.D.",1,"Členové","Společnost radiační onkologie, biologie a fyziky ČLS JEP","Národní rada komplexních onkologických center (Členové)"
4248,"Mgr. Kateřina Azim Aburas",1,"Členové","AIPO, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4249,"Bc. Martina Smolíková",1,"Členové","Asociace rodičů a přátel zdravotně postižených dětí v ČR, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4250,"JUDr. Nataša Randlová",1,"Členové","CEREBRUM – Asociace osob po získaném poškození mozku, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4251,"Jiří Pavlát, MBA",1,"Členové","Česká společnost AIDS pomoc, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4252,"MUDr. Jan Šťastný",1,"Členové","České ILCO, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4253,"Bc. Lucie Halbrštátová",1,"Členové","DIALOGOS, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4254,"Martina Sehnoutková",1,"Členové","ENDO Talks CZ, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4255,"Ing. Jana Nováčková",1,"Členové","Ondřej, sdružení na pomoc duševně nemocným, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4256,"Mgr. Lucie Laštíková",1,"Členové","Pacienti IBD, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4257,"Ing. Petr Ilčík",1,"Členové","Popálky, z. ú.","Pacientská rada ministra zdravotnictví (Členové)"
4258,"Ing. Miluše Šulcová",1,"Členové","Sdružení pacientů s plicní hypertenzí, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4259,"MUDr. Anežka Dašková",1,"Členové","SMÁci, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4260,"PhDr. Tereza Hradilová",1,"Členové","Svaz neslyšících a nedoslýchavých osob v ČR, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4261,"Roman Herink",1,"Členové","Unie pečujících, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4262,"PhDr. Adéla Holubová",1,"Členové","ZAHOJÍME, z. s.","Pacientská rada ministra zdravotnictví (Členové)"
4263,"MUDr. Jiří Šulc",1,"Členové","","Pracovní skupina pro reformu primární péče (Členové)"
4264,"MUDr. Hana Zallmannová Čechová",1,"Členové","","Pracovní skupina pro reformu primární péče (Členové)"
4265,"doc. MUDr. Radek Mounajjed, D.D.S., Ph.D., FAP",1,"Členové","","Pracovní skupina pro reformu primární péče (Členové)"
4266,"prof. MUDr. Martin Haluzík, DrSc.",1,"Členové","","Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky (Členové)"
4267,"MUDr. Michal Krčma, Ph.D.",1,"Členové","","Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky (Členové)"
4268,"MUDr. Monika Nývltová",1,"Členové","","Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky (Členové)"
4269,"MUDr. Petr Sucharda, CSc.",1,"Členové","","Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky (Členové)"
4270,"MUDr. Antonín Gabera",1,"Členové","","Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky (Členové)"
4271,"MUDr. Jan Boženský, MBA",1,"Členové","","Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky (Členové)"
4272,"MUDr. Jakub Mitro, MBA",1,"Členové","","Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky (Členové)"
4273,"Ing. Jiří Zajíček",1,"Členové","","Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky (Členové)"
4274,"doc. MUDr. Irena Aldhoon Hainerová, Ph.D.",1,"Členové","","Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky (Členové)"
4276,"Mgr. Zlata van Beek",1,"Členové","","Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR (Členové)"
4277,"pplk. Mgr. Bc. Martin Pech, DiS.",1,"Členové","","Meziresortní pracovní skupiny k výkonu rozsudku V proti ČR (Členové)"
4278,"MUDr. Bc. Tomáš Fiala, MBA",1,"Členové","","Řídící rada Národního screeningového centra (Členové)"
4280,"Bc. Stanislava Hamáková, DiS.",1,"Hosté","","Pracovní skupina pro dobrovolnictví ve zdravotnictví (Hosté)"
4281,"Ing. Dagmar Hoferková",1,"Hosté","","Pracovní skupina pro dobrovolnictví ve zdravotnictví (Hosté)"
4282,"PhDr. Veronika Kavan",1,"Hosté","","Pracovní skupina pro dobrovolnictví ve zdravotnictví (Hosté)"
4283,"MUDr. Ing. Daniel Hodyc, Ph.D.",1,"Členové","","Pracovní skupina pro specializovanou zdravotní péči a Centra vysoce specializované zdravotní péče (CVSP) (Členové)"
4285,"Bc. Michaela Čeřovská",1,"Členové","","Rada poskytovatelů Ministerstva zdravotnictví (Členové)"
4286,"MUDr. Aleš Herman, Ph.D.",1,"Členové","","Rada poskytovatelů Ministerstva zdravotnictví (Členové)"
4287,"MUDr. Igor Paar, LL.M., MBA",1,"Členové","","Rada poskytovatelů Ministerstva zdravotnictví (Členové)"
4289,"Ing. Petra Bok",1,"Členové","MZd Kabinet ministra","Komise pro výživu kojenců a malých dětí (Členové)"
4290,"MUDr. Milena Dokoupilová",1,"Členové","Česká neonatologická společnost","Komise pro výživu kojenců a malých dětí (Členové)"
