group_id,group_name,section_unit,role,person_id,person_name,affiliation
228,"Pracovní skupina k problematice vzdělávání lékařských zdravotnických pracovníků","SZ/OZPO","Členové",1954,"doc. MUDr. Stanislav Plíšek, Ph.D.",""
228,"Pracovní skupina k problematice vzdělávání lékařských zdravotnických pracovníků","SZ/OZPO","Členové",2175,"prof. MUDr. Romana Ryšavá, CSc.",""
228,"Pracovní skupina k problematice vzdělávání lékařských zdravotnických pracovníků","SZ/OZPO","Členové",2592,"prof. MUDr. Jaroslav Štěrba, Ph.D.",""
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",40,"prof. MUDr. Marek Babjuk, CSc.","Asociace děkanů LF"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",70,"MUDr. Jiří Bartoš, MBA","KOC KN Liberec"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",221,"prof. MUDr. Tomáš Büchler, Ph.D.","FN Motol a Homolka"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",275,"MUDr. Ing. Jakub Cvek, Ph.D.","KOC FN Ostrava"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4246,"prof. MUDr. Martin Doležal, Ph.D.","Společnost radiační onkologie, biologie a fyziky ČLS JEP"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",450,"prof. RNDr. Ladislav Dušek, Ph.D.","ÚZIS ČR"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",536,"prof. MUDr. Jindřich Fínek, Ph.D.","KOC FN Plzeň"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4225,"MUDr. Tomáš Hauer","Ministerstvo zdravotnictví"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",3663,"Ing. Miroslav Jankůj, Ph.D.","VZP ČR"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4245,"MUDr. Kateřina Jirsová","Zástupce ROC"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4239,"MUDr. Tatiana Karpianusová","KOC Nemocnice České Budějovice"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4147,"prof. MUDr. Igor Kiss, Ph.D., MBA","Česká onkologická společnost ČLS JEP"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",1110,"MUDr. Renata Knorová, MBA","Svaz zdravotních pojišťoven"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4243,"MUDr. Hana Korunková","spolupracující pracoviště Karlovy Vary"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",1597,"prof. MUDr. Bohuslav Melichar, Ph.D.","KOC FN Olomouc"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",3886,"prof. MUDr. Jiří Moláček, Ph.D.","Česká chirurgická společnost ČLS JEP"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",1795,"prof. MUDr. Karel Odrážka, Ph.D.","KOC Pardubického kraje"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4238,"MUDr. Markéta Pospíšková, Ph.D.","KOC KN Zlín"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",2020,"doc. MUDr. Jana Prausová, Ph.D., MBA","KOC MN Ústí nad Labem"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4240,"MUDr. Jaromír Richter","KOC Nový Jičín"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",3274,"RNDr. Marian Rybář, MHA","Ministerstvo zdravotnictví"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",2287,"MUDr. Lubomír Slavíček, Ph.D.","KOC Nemocnice Jihlava"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",2330,"doc. MUDr. Renata Soumarová, Ph.D.","KOC FNKV Praha"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",2419,"prof. MUDr. Marek Svoboda, Ph.D.","Masarykův onkologický ústav"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",2507,"Ing. Mgr. Venuše Škampová","Ministerstvo zdravotnictví"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4244,"doc. MUDr. Lucie Šrámková, Ph.D.","DOC FN Motol a Homolka"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",2592,"prof. MUDr. Jaroslav Štěrba, Ph.D.","DOC FN Brno"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",2640,"prof. MUDr. Petra Tesařová, CSc.","KOC FN Bulovka"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",2692,"Mgr. Tomáš Troch","Ministerstvo zdravotnictví"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4247,"Bc. Michaela Tůmová","Hlas onkologických pacientů"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4242,"doc. MUDr. Michal Vočka, Ph.D.","KOC Všeobecná fakultní nemocnice v Praze"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",3684,"MUDr. Jitka Vojtová, MBA","Svaz zdravotních pojišťoven"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",2871,"MUDr. Milan Vošmik","KOC FN Hradec Králové"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",4195,"MUDr. Patrik Zachar","Ministerstvo zdravotnictví"
230,"Národní rada komplexních onkologických center","SZ/OZP","Členové",3021,"prof. MUDr. Pavel Žák, Ph.D.","Zástupce HOC"
231,"Pracovní skupina Digitálního zmocněnce pro adaptaci na plošné zavedení primárně elektronické formy vedení zdravotnické dokumentace v ČR","SCA/NCEZ","Předseda",4131,"Bc. Petr Foltýn",""
231,"Pracovní skupina Digitálního zmocněnce pro adaptaci na plošné zavedení primárně elektronické formy vedení zdravotnické dokumentace v ČR","SCA/NCEZ","Tajemník",2976,"Ing. Martin Zeman",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Předseda",1054,"MUDr. Igor Karen",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Tajemník",4018,"Mgr. Jana Velkoborská",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4274,"doc. MUDr. Irena Aldhoon Hainerová, Ph.D.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",3307,"MUDr. Tomáš Boráň",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4271,"MUDr. Jan Boženský, MBA",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4196,"Ing. Mgr. Markéta Foldyna Hellová, MHA",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4270,"MUDr. Antonín Gabera",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",3696,"MUDr. Ladislav Hadravský, Ph.D.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4266,"prof. MUDr. Martin Haluzík, DrSc.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4028,"Mgr. Jana Havrdová, MPA",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",3663,"Ing. Miroslav Jankůj, Ph.D.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4267,"MUDr. Michal Krčma, Ph.D.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",1366,"prof. MUDr. Milan Kvapil, CSc., MBA",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",1453,"MUDr. Barbora Macková, MHA",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4022,"prof. MUDr. Martin Matoulek, Ph.D.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4272,"MUDr. Jakub Mitro, MBA",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4268,"MUDr. Monika Nývltová",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",1803,"MUDr. Jindřich Olšovský, Ph.D.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",2024,"prof. MUDr. Martin Prázný, Ph.D., CSc.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4269,"MUDr. Petr Sucharda, CSc.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",2406,"prof. MUDr. Štěpán Svačina, DrSc., MBA",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",2507,"Ing. Mgr. Venuše Škampová",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",2527,"doc. MUDr. Alena Šmahelová, Ph.D.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",2528,"MUDr. Petr Šmach",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",2547,"MUDr. Petr Šonka",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",3321,"MUDr. Jan Šoupal, Ph.D.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",3568,"MUDr. Boris Šťastný",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",3139,"prof. MUDr. Zdeněk Šumník, Ph.D.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",2877,"doc. MUDr. Jiří Votruba, Ph.D.",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",4273,"Ing. Jiří Zajíček",""
232,"Pracovní skupina pro obezitu a diabetes v rámci Národního programu prevence a léčby obezity České republiky","NAM 2/OZP","Členové",2996,"MUDr. Zdeněk Zíma",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Předseda",2854,"Mgr. et Mgr. Adam Vojtěch, MHA",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Místopředseda",4195,"MUDr. Patrik Zachar",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Tajemník",3263,"PhDr. Karel Hejduk",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",450,"prof. RNDr. Ladislav Dušek, Ph.D.",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",456,"PhDr. Ivan Duškov, MSc.",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",4278,"MUDr. Bc. Tomáš Fiala, MBA",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",4196,"Ing. Mgr. Markéta Foldyna Hellová, MHA",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",4225,"MUDr. Tomáš Hauer",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",3184,"Mgr. Petr Jarema",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",1054,"MUDr. Igor Karen",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",3608,"MUDr. Jiří Mašek",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",3266,"Ing. David Šmehlík, MHA",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",4247,"Bc. Michaela Tůmová",""
233,"Řídící rada Národního screeningového centra","ÚZIS/OZP","Členové",2954,"Mgr. Jan Zapletal",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Předseda",3172,"RNDr. Ondřej Májek, Ph.D.",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Místopředseda",610,"doc. MUDr. Marián Hajdúch, Ph.D.",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Tajemník",3263,"PhDr. Karel Hejduk",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",4171,"Mgr. Petra Adámková",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",259,"Ing. Martina Cetelová",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",450,"prof. RNDr. Ladislav Dušek, Ph.D.",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",4196,"Ing. Mgr. Markéta Foldyna Hellová, MHA",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",4225,"MUDr. Tomáš Hauer",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",723,"Mgr. Jana Hlaváčová",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",3274,"RNDr. Marian Rybář, MHA",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",2507,"Ing. Mgr. Venuše Škampová",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",4228,"doc. Dr. Rer. Nat. Aleš Tichopád, Ph.D.",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",2692,"Mgr. Tomáš Troch",""
234,"Výkonná rada Národního screeningového centra","ÚZIS/OZP","Členové",4195,"MUDr. Patrik Zachar",""
235,"Pracovní skupina pro specializovanou zdravotní péči a Centra vysoce specializované zdravotní péče (CVSP)","SZ/OZP","Předseda",4225,"MUDr. Tomáš Hauer",""
235,"Pracovní skupina pro specializovanou zdravotní péči a Centra vysoce specializované zdravotní péče (CVSP)","SZ/OZP","Místopředseda",4195,"MUDr. Patrik Zachar",""
235,"Pracovní skupina pro specializovanou zdravotní péči a Centra vysoce specializované zdravotní péče (CVSP)","SZ/OZP","Členové",4283,"MUDr. Ing. Daniel Hodyc, Ph.D.",""
235,"Pracovní skupina pro specializovanou zdravotní péči a Centra vysoce specializované zdravotní péče (CVSP)","SZ/OZP","Členové",3274,"RNDr. Marian Rybář, MHA",""
235,"Pracovní skupina pro specializovanou zdravotní péči a Centra vysoce specializované zdravotní péče (CVSP)","SZ/OZP","Členové",2507,"Ing. Mgr. Venuše Škampová",""
235,"Pracovní skupina pro specializovanou zdravotní péči a Centra vysoce specializované zdravotní péče (CVSP)","SZ/OZP","Členové",2692,"Mgr. Tomáš Troch",""
236,"Výbor pro umělou inteligenci ve zdravotnictví","SZT/OZI","Předseda",4196,"Ing. Mgr. Markéta Foldyna Hellová, MHA","Ministerstvo zdravotnictví"
236,"Výbor pro umělou inteligenci ve zdravotnictví","SZT/OZI","Místopředseda",4213,"Ing. Adam Gřunděl, MBA, MPH","Ministerstvo zdravotnictví"
236,"Výbor pro umělou inteligenci ve zdravotnictví","SZT/OZI","Tajemník",4302,"Ing. Iveta Říhová","Ministerstvo zdravotnictví"
236,"Výbor pro umělou inteligenci ve zdravotnictví","SZT/OZI","Členové",45,"Mgr. Martin Balada, LL.M.","Svaz zdravotních pojišťoven ČR"
236,"Výbor pro umělou inteligenci ve zdravotnictví","SZT/OZI","Členové",4134,"Ing. Zdeněk Blažek, MBA","Instituce postgraduálního vzdělávání ve zdravotnictví"
236,"Výbor pro umělou inteligenci ve zdravotnictví","SZT/OZI","Členové",4076,"Mgr. Petr Davídek","Ministerstvo zdravotnictví"
236,"Výbor pro umělou inteligenci ve zdravotnictví","SZT/OZI","Členové",3663,"Ing. Miroslav Jankůj, Ph.D.","Všeobecná zdravotní pojišťovna ČR"
236,"Výbor pro umělou inteligenci ve zdravotnictví","SZT/OZI","Členové",3184,"Mgr. Petr Jarema","Ministerstvo zdravotnictví"
236,"Výbor pro umělou inteligenci ve zdravotnictví","SZT/OZI","Členové",4304,"Mgr. Lukáš Kačena","vládní zmocněnec pro umělou inteligenci"
236,"Výbor pro umělou inteligenci ve zdravotnictví","SZT/OZI","Členové",3876,"prof. MUDr. Ing. Lukáš Lambert, Ph.D., MBA","Radiologická společnost ČLS JEP"
